RegionID,SizeRank,RegionName,RegionType,StateName,1/31/00,2/29/00,3/31/00,4/30/00,5/31/00,6/30/00,7/31/00,8/31/00,9/30/00,10/31/00,11/30/00,12/31/00,1/31/01,2/28/01,3/31/01,4/30/01,5/31/01,6/30/01,7/31/01,8/31/01,9/30/01,10/31/01,11/30/01,12/31/01,1/31/02,2/28/02,3/31/02,4/30/02,5/31/02,6/30/02,7/31/02,8/31/02,9/30/02,10/31/02,11/30/02,12/31/02,1/31/03,2/28/03,3/31/03,4/30/03,5/31/03,6/30/03,7/31/03,8/31/03,9/30/03,10/31/03,11/30/03,12/31/03,1/31/04,2/29/04,3/31/04,4/30/04,5/31/04,6/30/04,7/31/04,8/31/04,9/30/04,10/31/04,11/30/04,12/31/04,1/31/05,2/28/05,3/31/05,4/30/05,5/31/05,6/30/05,7/31/05,8/31/05,9/30/05,10/31/05,11/30/05,12/31/05,1/31/06,2/28/06,3/31/06,4/30/06,5/31/06,6/30/06,7/31/06,8/31/06,9/30/06,10/31/06,11/30/06,12/31/06,1/31/07,2/28/07,3/31/07,4/30/07,5/31/07,6/30/07,7/31/07,8/31/07,9/30/07,10/31/07,11/30/07,12/31/07,1/31/08,2/29/08,3/31/08,4/30/08,5/31/08,6/30/08,7/31/08,8/31/08,9/30/08,10/31/08,11/30/08,12/31/08,1/31/09,2/28/09,3/31/09,4/30/09,5/31/09,6/30/09,7/31/09,8/31/09,9/30/09,10/31/09,11/30/09,12/31/09,1/31/10,2/28/10,3/31/10,4/30/10,5/31/10,6/30/10,7/31/10,8/31/10,9/30/10,10/31/10,11/30/10,12/31/10,1/31/11,2/28/11,3/31/11,4/30/11,5/31/11,6/30/11,7/31/11,8/31/11,9/30/11,10/31/11,11/30/11,12/31/11,1/31/12,2/29/12,3/31/12,4/30/12,5/31/12,6/30/12,7/31/12,8/31/12,9/30/12,10/31/12,11/30/12,12/31/12,1/31/13,2/28/13,3/31/13,4/30/13,5/31/13,6/30/13,7/31/13,8/31/13,9/30/13,10/31/13,11/30/13,12/31/13,1/31/14,2/28/14,3/31/14,4/30/14,5/31/14,6/30/14,7/31/14,8/31/14,9/30/14,10/31/14,11/30/14,12/31/14,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,JulyValue20,8/31/20,9/30/20,10/31/20,11/30/20,12/31/20,1/31/21,2/28/21,3/31/21,4/30/21,5/31/21,6/30/21,JulyValue21,8/31/21,9/30/21,10/31/21,11/30/21,12/31/21,1/31/22,2/28/22,3/31/22,4/30/22,5/31/22,6/30/22,JulyValue22
394365,532,"Batavia, NY",Msa,NY,79527,79946,80222,80705,81062,81439,81866,82092,82201,82423,82887,83483,84073,84653,85223,85690,86128,86569,87061,87498,87904,88283,88750,89308,90019,90798,91597,92257,92843,93406,93952,94438,94914,95434,96059,96678,97391,98044,98707,99200,99500,99719,99853,,101719,,103801,104237,104561,105484,106519,107326,108579,109984,111636,112439,113139,113698,114763,115815,116970,118114,119159,120172,121146,122133,123084,123829,124491,125071,125636,126258,126821,127089,127047,126822,126552,126282,126043,126278,126724,127271,127525,127855,128605,129109,129003,128521,128483,128781,128978,129294,129196,128756,127786,127318,126829,126295,125568,124710,123733,122556,121197,120075,119117,118206,117312,116421,115951,115404,114863,114239,113525,112760,111929,111152,110246,109474,108838,108422,108071,107769,107613,107593,107492,107431,107302,107293,107221,107029,106824,106447,106002,105465,104982,104659,104341,104032,103759,103572,103435,103180,102989,102734,102563,102343,102256,102204,102100,101943,101792,101748,101780,101906,102045,102159,102190,102212,102335,102466,102542,102574,102608,102655,102790,103024,103257,103362,103422,103623,103932,104385,104780,105213,105656,106079,106450,106803,107251,107680,108022,108304,108655,109050,109456,109853,110256,110691,111192,111721,112212,112623,112995,113401,113863,114313,114859,115458,116139,116727,117303,117896,118477,118988,119296,119650,120033,120707,121420,122198,122922,123662,124436,124870,125347,125766,126469,127118,127731,128322,128905,129378,129894,130372,130904,131490,132150,132871,133525,134112,134686,134893,135138,135444,136097,136696,137181,137789,138634,139605,140473,,142891,143543,,144017,144967,145154,145291,145671,146491,147717,148873,150533,151631,152132,153086,155480,158541,160961,162631,164904,167959,170563,172938,174954,177297,178800,180436,181634,182781
753910,533,"Oxford, NC",Msa,NC,108960,109324,109576,110391,111034,111772,112429,113048,113554,113938,114555,115274,116020,116621,117137,117676,118134,118475,118710,119039,119522,119981,120356,120650,120914,121081,121387,121590,121907,122114,122467,122782,123002,123198,123444,123703,123907,124098,124414,124705,124862,124855,124972,125292,125688,125976,126342,126727,127141,127536,127990,128516,128813,129021,129253,129731,130275,130952,131599,132275,,,138056,,136604,136560,137239,137904,138744,139599,140325,140898,141407,142066,142892,143681,144340,144918,145519,146266,147000,147775,148556,149184,149813,150259,150854,151393,151683,151815,151723,151853,151998,152162,152334,152507,152699,152928,153145,153227,153017,152729,152423,152138,151821,151514,150205,148840,147502,147308,147034,146677,145991,145296,144442,143588,142517,141503,140566,139794,138946,138333,137896,137809,137592,137430,137115,136461,135802,135074,134579,133898,133080,132448,131904,131520,131170,130919,130722,130570,130366,129980,129515,128981,128537,128225,127981,128027,127936,127991,127971,128017,127960,127928,127972,128125,128244,128240,128197,128215,128268,128299,128255,128211,128125,128142,128210,128448,128672,128984,129212,129491,129768,130119,130515,130952,131424,131880,132281,132622,133009,133479,134003,134490,134960,135393,135836,136230,136656,137121,137618,138134,138627,139206,139822,140492,141180,141762,142236,142677,143273,143971,144541,145213,145838,146645,147228,147928,148536,149169,149790,150499,151235,151992,152747,153725,154866,156136,157238,158152,158805,159472,160179,161051,161944,162851,163708,164557,165288,165988,166676,167476,168307,169171,170002,170760,171467,172128,172477,172738,172852,173413,174076,174815,175578,176324,177085,177941,179130,180429,182405,184669,186910,189369,192225,193857,,202623,208863,215461,221214,228416,232938,239425,245389,251393,254429,257322,262110,268853,276736
394490,534,"Columbus, MS",Msa,MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108679,108458,108279,108026,107936,106447,104992,103529,103499,103367,103218,103140,103052,102996,102913,102924,102986,103140,103270,103418,103416,103461,103485,103552,103540,103572,103622,103847,104018,104466,104758,105284,105746,106121,106566,106972,107689,108080,108569,108995,109512,109849,110186,110388,110365,110176,110110,110238,110515,110640,110792,111028,111162,111188,111059,111245,111611,112010,111818,110993,110096,109526,109231,108879,108521,108384,108477,108608,108772,108797,108974,109180,109451,109594,109883,110220,110510,110984,111545,112392,113058,113726,114522,115249,115702,116026,116364,116720,117058,117501,118154,118694,119065,119509,119948,120353,120556,120758,121029,121065,121338,121653,122195,122132,122012,122151,122582,,,,131541,132094,132325,133067,133846,134521,135060,135429,135833,138272,140746,143984,145388,146845,147507,148777,150013
394923,535,"Norwalk, OH",Msa,OH,99801,99997,100168,100523,100874,101175,101519,101913,102420,102881,103369,103919,104478,104897,105273,105657,106080,106438,106787,107128,107451,107756,108025,108329,108560,108794,109042,109293,109608,109847,110192,110438,110730,110965,111276,111538,111735,111945,112191,112473,112758,112999,113261,,,,,111855,111902,111802,111440,111495,112335,113271,113917,114159,114456,114577,114768,115000,115351,115202,114688,114103,113698,113441,113378,114135,115724,117570,118743,119395,119531,119614,119581,119830,120077,120434,120874,121272,121213,121030,121063,121392,121637,121968,122291,122387,122644,122465,122400,121651,121337,119910,117167,113622,112859,113635,115145,115000,114639,114144,113737,113401,113037,112638,112452,112250,112050,111831,111696,111582,111244,110738,110200,109660,109110,108617,108192,107868,107605,107480,107513,107547,107487,107276,107017,106756,106414,106015,105653,105192,104827,104408,104103,103663,103224,102965,102730,102660,102506,102490,102322,102043,101835,101769,101818,101873,101683,101393,100689,99754,98711,97606,96757,96026,94917,,89881,88761,,94143,96172,96470,96166,96115,95551,95133,94701,94854,94876,95388,95872,96418,96788,96820,97145,97088,97076,96972,96736,96515,96138,96217,96518,97633,98821,99694,99667,99380,99398,99658,99990,100110,100278,100566,100957,101366,101896,102522,103160,103631,103986,104364,104654,105207,105822,106373,106726,106896,107497,108110,108906,109354,109851,110291,110684,111090,111415,111781,111966,112129,112323,112788,113369,114156,114944,115762,116426,117035,117983,118783,119285,119403,119665,120328,120972,121873,122446,122853,123105,123334,123486,123370,123507,123868,124487,124720,125147,125643,127407,128970,,134185,136682,138141,139235,140271,141330,142815,144548,146048,147089,149480,152030,154350,155043,155402,155636,156724,157691
394362,536,"Barre, VT",Msa,VT,114242,114402,114737,115457,116062,116556,117003,117505,118156,118788,119623,120312,120680,121274,121868,122680,123329,123991,125053,125939,126952,127778,128843,129825,130507,131193,131945,132858,133592,134334,135155,135973,136801,137623,138517,139247,139795,140510,141284,142158,142970,143942,145116,,,,154049,154882,155073,156677,158247,160087,162790,165897,167016,166314,165345,166528,168215,169980,171598,173089,174473,175933,176278,175938,175884,177536,179851,182511,184141,185648,186733,188158,189743,190807,192183,193823,195921,198044,199587,200637,202207,204291,206489,208020,208782,209408,210651,212407,213744,214284,214547,215028,215863,217027,218243,218402,217863,217193,216928,216506,216028,215582,215682,215556,215585,215084,214175,213094,211899,211345,210541,209772,209004,208544,208260,207836,207610,207376,207223,207025,206894,206957,207040,207337,207698,207540,206996,206459,206584,206848,206794,206462,206196,206162,206105,206038,206139,206198,206340,206103,206007,205696,205526,205357,205340,205485,205763,206116,206481,206886,207277,207312,207048,206726,206678,206771,206794,206678,206510,206405,206237,206169,206033,205883,205653,205452,205505,205422,205458,205531,205704,205924,206018,206162,206410,206843,207246,207376,207743,208146,208932,209421,209781,209841,209862,210050,210065,210089,210101,209994,210155,210818,212042,212939,213360,213706,214169,214646,214928,215144,215303,215687,214955,213821,212951,213313,,218359,220077,222060,225043,229129,231714,233672,235114,236006,236117,236069,237501,233008,231088,227581,230251,230116,228592,226641,225909,226361,227010,226432,229084,232193,235314,235479,235450,234459,233624,232159,231353,229767,228246,229998,232602,235874,236566,237903,239230,241636,246942,253082,259185,262192,265338,270417,278250,282811,285617,286678,291743,295575,299190,302544,308603,315043,322075,322108,320209,325300,338507
394750,537,"Kinston, NC",Msa,NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83593,83707,83866,84195,84570,84859,85146,85325,85524,85634,85719,85737,85707,85741,85781,85897,86017,86080,86060,85916,85804,85633,85512,85311,85125,84801,84463,84080,83829,83560,83301,82928,82554,82115,81645,81151,80642,80163,79725,79319,78960,78726,78636,78655,78567,78501,78766,79037,79233,79034,78778,78443,77998,77665,77362,77050,76825,76664,76574,76446,76309,76281,76174,76053,75900,75857,75799,75744,75657,75631,75557,75504,75441,75452,75471,75631,75834,76043,76106,76120,76075,76093,76080,76091,76061,76116,76206,76330,76488,76675,76861,77063,77249,77449,77573,77670,77859,78073,78312,78482,78653,78899,79144,79394,79553,79659,79709,79787,79930,80114,80338,80539,80793,81046,81385,81750,82135,82427,82579,82642,82727,82935,83151,83386,83518,83689,83858,84054,84281,84482,84743,84947,85200,85462,85818,86210,86691,87148,87533,88003,88401,88782,88871,88998,89149,89352,89665,90007,90414,90670,90894,91067,91291,91526,91817,92048,92305,92463,92502,92329,92217,92503,92969,93437,93677,93786,93988,94082,94340,94637,95305,95958,,99567,101672,102936,104116,105381,106601,107684,108691,109443,110025,112583,115417,118868,120313,121609,122453,124661,126822
395131,538,"Sterling, IL",Msa,IL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90105,89881,89786,89339,88854,88209,87621,86940,86276,85789,85541,85388,85166,84969,84970,85072,85179,85227,85337,85404,85313,84938,84610,84236,83915,83586,83339,83280,83170,83137,83093,83125,83024,82834,82593,82386,82215,82067,82119,82197,82405,82680,82959,83136,83117,83137,83142,83187,83188,83241,83363,83512,83600,83583,83645,84010,84463,84861,85017,85168,85368,85621,85923,86198,86527,86781,87063,87188,87328,87560,87956,88418,88795,89082,89286,89555,89887,90189,90493,90672,90922,91128,91353,91562,91865,92254,92686,93065,93358,93604,93843,94127,94390,94568,94721,94875,95106,95324,95577,95854,96171,96407,96615,96741,97028,97323,97695,98043,98337,98618,98807,98934,98966,98949,98993,99076,99242,99475,99738,100024,100287,100629,100984,101300,101586,101840,102169,102437,102764,102775,102604,102378,102439,102749,103093,103375,103209,102952,102715,102559,102403,102250,102704,103160,104401,105537,106837,107574,108359,109206,110056,110766,111379,111698,112053,113015,114104,115447,116129,116787,117162,118115,119083
394956,539,"Palestine, TX",Msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84938,85008,84916,84557,84102,83796,83554,83359,83182,83035,83007,82919,83080,83300,83572,83482,83296,82949,82930,82704,82555,82342,82121,81942,81817,81767,81720,81552,81441,81480,81581,81662,81621,81636,81773,81894,82030,82214,82407,82493,82315,82318,82324,82632,82925,83456,83972,84354,84712,85119,85625,85993,86190,86375,86619,86629,86764,87035,87671,88134,88641,89184,89821,90448,90922,91412,91701,92160,92541,93093,93745,94363,95014,95438,95987,96398,96908,97408,97811,98226,98201,98294,98333,98719,99119,99602,100182,100789,101245,101669,101703,101701,101710,102234,102832,103425,103872,104263,104524,104731,104998,105239,105276,105319,105422,105861,106186,106616,106942,107320,107634,107938,108150,108249,108453,108785,109210,109585,109928,110292,110106,110031,109891,110256,110492,110839,111258,111840,112220,112512,112479,112329,112175,112163,112219,112270,112323,112327,112437,112669,113463,114199,,118575,121224,122498,123501,124381,125512,126655,128246,129639,130973,134145,137225,140880,142058,143432,144128,146320,148501
394540,540,"Dublin, GA",Msa,GA,67038,67201,67285,67596,67904,68257,68539,68789,69022,69262,69660,70105,70635,71003,71262,71485,71746,72108,72424,72663,72910,73111,73271,73387,73418,73602,73778,74048,74241,74535,74856,75139,75367,75471,75541,75626,75789,75953,76110,76328,76490,76627,76679,76947,77157,77401,77592,77856,78119,78357,78617,78866,79217,79541,79910,80200,80441,80687,80919,81229,81519,81871,82258,82739,83242,83721,84104,84396,84689,85043,85352,85677,85984,86482,86966,87417,87622,87909,88071,88413,88616,89009,89230,89468,89659,90015,90312,90553,90605,90700,90620,90666,90548,90576,90514,90566,90598,90694,90715,90649,90301,90023,89645,89282,88759,87973,87416,86918,86869,86694,86296,85660,84923,84228,83595,82854,82222,81584,81286,80982,80129,79188,78346,78234,78112,78084,77918,77722,77293,76901,76261,75659,75036,74747,74554,74045,73470,72850,72527,72138,71750,71414,71389,71313,71282,71121,71057,71095,71041,71007,70975,71024,71214,71366,71614,71819,72150,72505,72903,73320,73701,74161,74551,74966,75349,75723,76012,76339,76731,77202,77670,78162,78643,79069,79383,79719,80089,80487,80831,81211,81547,81889,82188,82688,83258,83823,84296,84668,85143,85515,85907,86145,86428,86742,87263,87780,88389,88806,89294,89741,90156,90536,90900,91302,91750,92119,92566,93025,93555,93950,94342,94814,95470,96225,96903,97503,98184,98920,99612,100187,100841,101491,102028,102402,102729,103064,103408,103941,104478,105150,105751,106162,106573,106992,107643,108155,108621,108988,108736,108395,108025,108450,108917,109432,109778,110095,110409,110495,110586,110673,111551,112481,114490,116017,117772,118799,120028,121381,122692,123605,124259,124756,125406,128250,130997,134948,136594,138457,139131,141296,143300
395189,541,"Vicksburg, MS",Msa,MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110042,110006,109895,109766,109705,109811,109872,109870,109859,109879,109822,109732,109614,109586,109538,109491,109471,109483,109566,109697,109776,109837,109881,109922,109923,109919,110156,110573,110893,111072,111100,111258,111706,112197,112721,113107,113645,114107,114457,114773,115148,115571,115994,116394,116616,116713,116785,116951,117128,117317,117445,117526,117769,118034,118424,118684,119016,119268,119505,119784,120048,120416,120438,120582,120584,120802,120885,121064,121300,121572,122023,122434,122916,123284,123298,124212,125126,,127076,127421,127705,128072,128356,128079,127778,127864,128558,129091,129468,129876,130325,130532,130758,131056,131757,132207,132666,131961,131505,130900,131175,131347,131611,131125,130670,129858,129447,130373,132487,135600,137501,138557,139326,140117,141095,141821,142448,143188,143988,146796,149317,152329,153405,154555,155250,156506,157927
394989,542,"Point Pleasant, WV",Msa,WV,60061,60128,60153,60190,60259,60469,60575,60659,60682,60837,61137,61438,61853,62140,62285,62534,62729,63041,63264,63441,63674,63839,64009,64094,64107,64285,64529,64771,65035,65209,65589,65790,66047,66228,66351,66449,66503,66715,66967,67203,67503,67751,67956,68116,68329,68607,68841,69044,69209,69424,69777,70225,70783,71101,71392,71550,71844,72132,72395,72700,,,75449,,73606,73816,74213,74376,74630,74774,75128,75389,75546,75477,75425,75397,75591,75709,75794,75864,76065,76364,76453,76400,76182,76097,76130,76207,76196,75983,75862,75909,76055,76192,76211,76288,76260,76392,76576,76867,76914,76764,76726,76786,76853,76700,76565,76503,76391,76312,76189,76163,75936,75649,75298,74941,74693,74430,74285,74135,73919,73743,73622,73708,73782,73782,73655,73517,73363,73239,73072,72847,72397,71944,71543,71341,71190,71186,71236,71393,71453,71519,71424,71283,71590,71945,72273,72187,72140,72239,72280,72245,72245,72336,72468,72537,72560,72672,72898,73246,73439,73450,73380,73495,73729,73982,74178,74423,74718,75037,75348,75622,75872,76072,76301,76527,76855,77145,77468,77692,77986,78266,78607,78878,79221,79478,79793,80065,80422,80591,80653,80661,80912,81300,81705,81998,82234,82512,82844,83273,83633,83929,84094,84301,84391,84459,84519,84734,85012,85247,85499,85704,85947,86178,86519,86866,87352,87818,88258,88540,89116,89699,90275,90553,90891,91298,91588,91853,91944,92176,92463,92884,93293,93667,94096,94559,95026,95448,95449,95468,95512,95753,95947,96046,96244,96570,97012,97255,97423,97647,,100031,,102991,104154,104976,105780,106660,107343,108029,108719,109470,110100,112233,114283,116431,116953,117607,118130,119095,120014
395063,543,"Sanford, NC",Msa,NC,104082,104358,104494,104835,105140,105662,106242,106796,107206,107535,108150,108865,109717,110112,110435,110627,110914,111173,111439,111819,112140,112498,112643,112732,112796,112949,113136,113261,113456,113614,113923,114107,114328,114517,114818,115112,115291,115460,115643,115880,116017,116037,116039,116224,116575,116991,117380,117768,118103,118425,118868,119313,119712,119926,120215,120556,121108,121738,122389,123048,,,,,129948,129494,129784,130049,130271,130330,130585,130977,131322,131980,132448,132805,133143,133881,134666,134764,134775,134686,135061,135050,135406,135856,136547,137654,138609,139002,138514,138192,138215,138300,138386,137805,137654,137396,137855,137931,137827,137480,137142,136833,136573,136367,136117,135911,135510,135182,134784,134406,133816,133119,132317,131589,130763,130016,129318,128755,128151,127663,127271,127118,126899,126778,126024,125283,124490,124250,123866,123380,122607,121958,121330,120895,120571,120284,120429,120537,120710,120416,120043,119609,119175,118872,118578,118543,118494,118477,118473,118494,118513,118580,118597,118710,118642,118562,118460,118532,118629,118719,118810,119031,119214,119421,119562,119844,119968,120078,120078,120176,120285,120480,120828,121245,121646,122034,122341,122734,122959,123234,123450,123731,123974,124250,124568,124917,125252,125588,125875,126217,126605,127096,127626,128139,128677,129061,129454,129748,130122,130533,130981,131436,131929,132459,132994,133556,134129,134616,135111,135584,136195,136669,137301,137974,138725,139518,140308,141212,141857,142514,142825,143361,143875,144700,145389,146047,146681,147346,148035,148700,149349,149934,150486,151100,151749,,,,150442,151139,151881,152650,153287,153849,154437,154194,154173,154349,155756,157088,159989,163037,166470,168620,173596,178951,183743,188112,186170,184482,179874,184425,193516,201885,208069,211070,216386,223349,228966
394591,544,"Fergus Falls, MN",Msa,MN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165434,165275,165387,165578,165928,166155,166368,166815,167373,167972,168699,169389,170354,171099,172067,172981,173720,174453,174968,175666,176227,176871,177557,178308,179105,179861,180652,181407,182096,182585,182938,183335,183862,184386,185008,185624,186535,187331,188284,189336,190385,191321,191706,192212,192684,193350,194300,195133,196327,197170,198326,199247,200224,200886,201393,202061,202927,204120,205318,206645,208021,209237,210521,211851,213061,213945,214519,215124,216022,217014,218305,219833,221810,223821,225498,226724,227496,227983,228371,228966,229678,230606,231684,232817,233795,234895,236105,237273,238136,238598,239286,240021,241158,242115,242498,242791,243018,242988,242807,242715,243347,243998,244565,244680,245125,245489,247887,250428,254566,258224,262166,265006,268017,271205,274847,278277,281444,284002,285735,289996,293842,296265,295648,295171,296216,298970,302063
395157,545,"Tiffin, OH",Msa,OH,77877,78076,78091,78345,78586,78956,79360,79732,80223,80605,81129,81612,82100,82413,82594,82823,83120,83491,83784,84037,84244,84492,84719,84947,85067,85223,85380,85622,85871,86129,86379,86513,86633,86792,86979,87155,87277,87481,87723,88016,88237,88418,88565,88845,89179,89549,89726,89893,90009,90242,90440,90706,90999,91364,91676,91939,92170,92453,92772,93131,,94381,94749,94744,94870,95144,95363,95481,95552,95621,95693,95726,95672,95655,95616,95559,95476,95359,95246,95233,95312,95516,95624,95693,95629,95570,95467,95370,95159,94885,94485,94341,94216,94202,94183,94265,94375,94430,94535,94501,94348,94017,93769,93436,93098,92666,92384,92155,91957,91754,91552,91321,91022,90613,90266,89802,89392,89036,88752,88484,88193,88150,88213,88325,88337,88275,88187,88075,87962,87772,87496,87125,86735,86391,86104,85894,85686,85597,85525,85491,85367,85265,85115,85006,85017,85083,85185,85215,85205,85152,85102,85078,85050,85014,85010,85052,85040,85054,85112,85221,85298,85375,85456,85539,85599,85666,85758,85924,86138,86378,86565,86787,87098,87414,87750,88007,88307,88527,88760,88958,89155,89322,89587,89902,90242,90544,90776,91028,91231,91507,91739,91986,92206,92491,92768,93067,93314,93596,93890,94095,94385,94641,95021,95386,95933,96540,97111,97574,97968,98251,98541,98875,99332,99766,100210,100680,101099,101474,101817,102310,102923,103494,104007,104358,104753,105041,105459,105935,106482,107023,107519,108055,108560,109065,109654,110218,110762,111294,111463,111580,111543,111525,111448,111403,111979,112635,113283,113334,113378,113537,,116283,,120336,122224,123633,125057,126535,127753,129098,130427,131491,132234,134267,136424,138244,138595,138850,139336,140987,142691
