StateName,RegionName,pop20,JulyValue20,pop21,JulyValue21
OH,"Mahoning County",227948,102849,226762,129771
OH,"Licking County",178680,216501,180401,254386
OH,"Lawrence County",58132,108602,57445,121646
OH,"Clinton County",41962,141927,42004,163234
OH,"Jackson County",32642,85138,32511,95973
OH,"Vinton County",12784,90941,12696,105432
OH,"Preble County",40964,144892,40867,163218
OH,"Cuyahoga County",1261696,147372,1249387,178510
OH,"Holmes County",44194,217486,44271,248724
OH,"Muskingum County",86342,133002,86408,144403
OH,"Jefferson County",65107,86660,64789,98637
OH,"Fulton County",42619,155859,42450,173836
OH,"Richland County",124840,120531,125195,145907
OH,"Wood County",132212,181944,132472,201901
OH,"Butler County",390600,198916,390234,231932
OH,"Madison County",43823,193676,44386,220721
OH,"Wyandot County",21854,122539,21708,138802
OH,"Hardin County",30725,115270,30621,129897
OH,"Highland County",43321,115891,43354,132743
OH,"Crawford County",41928,87987,41754,100098
OH,"Fairfield County",159357,234404,161064,272756
OH,"Clermont County",208635,205796,209642,242649
OH,"Gallia County",29193,112284,29158,125956
OH,"Shelby County",48119,158872,47977,180260
OH,"Geauga County",95334,253063,95565,287712
OH,"Tuscarawas County",93063,126226,92500,149086
OH,"Brown County",43629,143478,43662,163816
OH,"Logan County",46065,152991,46035,171066
OH,"Summit County",539530,154096,537633,176119
OH,"Lucas County",430728,114963,429191,133850
OH,"Warren County",243004,263065,246553,299568
OH,"Auglaize County",46411,154532,46141,175103
OH,"Hocking County",27999,136563,28097,160029
OH,"Marion County",65363,105166,65291,120172
OH,"Athens County",62350,141076,62056,158486
OH,"Fayette County",28939,122840,28906,140538
OH,"Portage County",161775,186306,162382,211070
OH,"Meigs County",22118,84773,22049,95969
OH,"Carroll County",26689,139323,26691,158708
OH,"Greene County",168025,200896,168412,226096
OH,"Erie County",75429,148360,74852,167743
OH,"Van Wert County",28878,106746,28732,119715
OH,"Pike County",27050,114091,27089,130697
OH,"Henry County",27629,135344,27538,153977
OH,"Adams County",27434,103609,27542,119025
OH,"Lorain County",313367,165340,315595,191015
OK,"Washington County",52593,120378,52772,131886
OK,"Carter County",48003,97270,48291,105405
OK,"Cotton County",5543,74850,5480,78291
OK,"Osage County",45741,109977,45772,129956
OK,"Logan County",49726,181108,50885,204048
OK,"Pushmataha County",10797,94759,10815,120126
OK,"Cherokee County",47081,113771,47627,129823
OK,"Payne County",81592,158307,81989,166120
OK,"Noble County",10900,89865,10933,96045
OK,"Washita County",10903,66758,10915,68929
OK,"Rogers County",95315,187979,96695,220014
OK,"Tillman County",6956,33859,7076,36818
OK,"Greer County",5488,52436,5487,52964
OK,"McIntosh County",18946,93023,19245,103954
OK,"LeFlore County",48131,84546,48476,91783
OK,"Murray County",13869,99090,13718,0
OK,"Creek County",71776,115963,72029,125157
OK,"Pontotoc County",38077,104325,38163,116926
OK,"Lincoln County",33469,104507,33829,116916
OK,"Grant County",4168,75547,4131,80186
OK,"Kiowa County",8487,48948,8410,51241
OK,"Seminole County",23508,62669,23567,65583
OK,"Kay County",43541,68972,43732,72835
OK,"McCurtain County",30786,85797,30884,89281
OK,"Harper County",3255,0,3180,75003
OK,"Blaine County",8711,64819,8562,67578
OK,"Oklahoma County",797296,156348,798575,178225
OK,"Johnston County",10222,86905,10301,98088
OK,"Garfield County",62629,90030,61926,95516
OK,"Comanche County",121129,101463,122063,110094
OK,"Craig County",14146,111422,14115,124401
OK,"Sequoyah County",39255,98465,39508,100882
OK,"Kingfisher County",15151,140603,15204,154796
OK,"Harmon County",2465,34551,2418,37049
OK,"Canadian County",155507,184607,161737,0
OK,"McClain County",41887,182000,43516,199069
OK,"Marshall County",15342,99068,15594,105333
OK,"Choctaw County",14196,56898,14307,65034
OK,"Bryan County",46293,125946,47105,138497
OK,"Muskogee County",66160,86437,66146,93636
OK,"Caddo County",26858,65703,26368,70209
OK,"Woods County",8587,78832,8583,88830
OK,"Okfuskee County",11238,78287,11197,81372
OK,"Major County",7750,96256,7668,102297
OK,"Okmulgee County",36679,70193,36843,76798
OK,"Ellis County",3745,72725,3762,81984
OK,"Texas County",21283,105501,20865,116159
OK,"Woodward County",20385,108183,20205,116777
OK,"Pittsburg County",43727,89999,43633,98775
OK,"Coal County",5279,74538,5276,86634
OK,"Stephens County",42753,90011,43129,95722
OK,"Pottawatomie County",72441,105623,73019,115688
OK,"Nowata County",9296,74716,9303,85125
OK,"Jackson County",24731,69733,24777,75962
OK,"Love County",10143,121811,10216,130240
OK,"Grady County",54805,141469,55508,151853
OK,"Atoka County",14174,115170,14324,139745
OK,"Custer County",28423,118732,28163,128883
OK,"Latimer County",9461,75812,9427,76955
OK,"Wagoner County",81377,183283,84050,203343
OK,"Adair County",19415,82916,19414,89583
OK,"Ottawa County",30209,76070,30340,85173
OK,"Delaware County",40400,147052,41000,164498
OK,"Tulsa County",670157,161370,672858,183054
OK,"Garvin County",25627,78246,25804,85474
OK,"Haskell County",11549,91434,11602,107681
OK,"Beckham County",22302,112606,22046,120156
OK,"Hughes County",13334,68773,13405,77077
OK,"Jefferson County",5326,46152,5438,48417
OK,"Pawnee County",15544,94558,15741,108074
OK,"Cleveland County",296019,178963,297597,198720
OK,"Mayes County",39066,122366,39159,135846
OR,"Marion County",346202,318448,347119,386886
OR,"Umatilla County",80011,206576,79988,255524
OR,"Morrow County",12191,191774,12303,226719
OR,"Malheur County",31608,162182,31693,195395
OR,"Sherman County",1872,141443,1907,173393
OR,"Wallowa County",7387,287912,7545,336296
OR,"Douglas County",111235,236656,111978,280437
OR,"Wheeler County",1457,181398,1451,211431
OR,"Curry County",23503,329454,23683,391531
OR,"Deschutes County",199355,443047,204801,597511
OR,"Washington County",600689,440654,600811,528513
OR,"Linn County",128936,295296,129839,348212
OR,"Josephine County",88105,310980,88346,377750
OR,"Coos County",64887,250092,64999,300112
OR,"Yamhill County",107832,377066,108239,449525
OR,"Lane County",382940,332412,383189,404077
OR,"Lincoln County",50472,324251,50862,401495
OR,"Jefferson County",24518,246267,25068,297435
OR,"Union County",26149,202081,26212,234207
OR,"Gilliam County",2016,116994,2005,140875
OR,"Crook County",24923,278037,25739,333911
OR,"Benton County",95167,390196,96017,442694
OR,"Jackson County",223394,333956,223734,392865
OR,"Klamath County",69504,202878,70164,250422
OR,"Lake County",8149,124180,8276,152530
OR,"Clackamas County",422160,472343,422537,568134
OR,"Clatsop County",41089,375403,41810,455336
OR,"Polk County",87863,342883,89164,403672
OR,"Harney County",7491,122668,7575,147077
OR,"Hood River County",23943,477321,24057,557038
OR,"Baker County",16689,173771,16847,204820
OR,"Wasco County",26611,255804,26726,305449
OR,"Grant County",7223,172690,7272,201303
OR,"Multnomah County",815871,438377,803377,512430
OR,"Tillamook County",27471,409994,27748,481819
OR,"Columbia County",52631,322666,53074,403222
PA,"Tioga County",40969,156261,40929,172454
PA,"Adams County",103795,223401,104127,248223
PA,"Franklin County",155874,189137,156289,218039
PA,"Forest County",6952,85819,7032,99823
PA,"Allegheny County",1248717,174691,1238090,211568
PA,"Warren County",38480,92812,38134,102060
PA,"Juniata County",23451,165361,23297,183036
PA,"Huntingdon County",44030,133363,43889,146867
PA,"York County",456389,198243,458696,235891
PA,"Fulton County",14549,140423,14523,154151
PA,"Wyoming County",26001,175695,26034,192400
PA,"Bucks County",646008,353072,646098,415272
PA,"Schuylkill County",142777,88285,143264,110026
PA,"Bradford County",59858,151410,59892,166018
PA,"Northampton County",312855,229385,313628,272852
PA,"Chester County",534645,379685,538649,434780
PA,"Susquehanna County",38354,131872,38389,154090
PA,"McKean County",40306,72797,39941,75414
PA,"Erie County",270427,136290,269011,156997
PA,"Wayne County",51101,154548,51431,192575
PA,"Armstrong County",65445,114820,65093,127270
PA,"Carbon County",64751,167646,65412,207910
PA,"Blair County",122518,124636,121767,130666
PA,"Sullivan County",5838,173290,5868,187259
PA,"Bedford County",47523,151049,47461,163067
PA,"Montour County",18115,206404,18087,228223
PA,"Cumberland County",259996,225980,262919,255086
PA,"Elk County",30927,82276,30783,95122
PA,"Northumberland County",91471,111629,91266,126120
PA,"Westmoreland County",353998,174341,353057,197253
PA,"Lancaster County",552597,242347,553652,283480
PA,"Berks County",428694,197662,429342,226630
PA,"Cambria County",132957,83251,132167,91921
PA,"Centre County",157929,260426,157527,278197
PA,"Union County",42625,195468,42568,215826
PA,"Jefferson County",44431,92493,44114,99277
PA,"Butler County",193851,265413,194273,295414
PA,"Somerset County",73917,120635,73627,133199
PA,"Cameron County",4519,0,4459,72612
PA,"Perry County",45821,192174,45986,210761
PA,"Montgomery County",856947,334637,860578,395150
PA,"Clearfield County",80394,106079,80082,115892
PA,"Mercer County",110333,118491,109972,147529
PA,"Washington County",209157,177068,209470,200099
PA,"Dauphin County",286544,177378,287400,203769
PA,"Clarion County",37178,104846,37156,112583
PA,"Snyder County",39717,176933,39621,197010
PA,"Lebanon County",143242,197833,143493,228961
PA,"Columbia County",64667,166502,64872,180975
PA,"Clinton County",37350,146028,37465,161645
PA,"Lawrence County",85865,111138,85497,126529
PA,"Lycoming County",113980,173661,113605,181937
PA,"Indiana County",83116,129020,82886,141093
PA,"Venango County",50275,88513,49938,97761
PA,"Lackawanna County",215516,139135,215663,166363
PA,"Potter County",16356,99208,16259,106996
PA,"Lehigh County",374504,218824,375539,259973
PA,"Crawford County",83723,107971,83351,120994
PA,"Luzerne County",325057,119742,326053,143796
PA,"Delaware County",576388,247664,573849,292836
PA,"Greene County",35813,136819,35369,143367
PA,"Monroe County",168248,183430,169273,245570
PA,"Mifflin County",46073,112768,46136,125316
PA,"Philadelphia County",1601005,195323,1576251,224220
PA,"Pike County",58591,170258,59952,228365
PA,"Fayette County",128393,109003,126931,128853
PA,"Beaver County",167732,146423,166624,165270
RI,"Kent County",170323,273997,170715,327993
RI,"Washington County",129753,415782,130592,509627
RI,"Bristol County",50750,378279,50818,444823
RI,"Newport County",85388,477210,85264,577603
RI,"Providence County",660015,282920,658221,341808
SC,"Richland County",416527,164677,418307,190469
SC,"Oconee County",78638,182610,79203,210528
SC,"Greenwood County",69380,118680,69241,131133
SC,"Williamsburg County",30902,76219,30484,82836
SC,"Barnwell County",20567,101957,20580,115454
SC,"Darlington County",62833,95368,62755,104805
SC,"Hampton County",18512,78318,18180,85608
SC,"Charleston County",409418,359722,413024,422795
SC,"Horry County",353498,204299,365579,234795
SC,"Lancaster County",96652,261099,100336,296583
SC,"Laurens County",67551,119963,67803,137135
SC,"Beaufort County",187691,336510,191748,388433
SC,"Newberry County",37715,145282,37996,157461
SC,"Spartanburg County",329364,174592,335864,201199
SC,"Fairfield County",20858,98126,20690,106054
SC,"Aiken County",169032,167819,170776,187810
SC,"Bamberg County",13251,84404,13189,85919
SC,"Lexington County",294891,182195,300137,206539
SC,"Pickens County",131602,190683,132229,212842
SC,"Colleton County",38543,156763,38462,173737
SC,"Chester County",32276,94253,32209,117163
SC,"Kershaw County",65536,138864,66130,154351
SC,"Jasper County",29073,217404,30324,241984
SC,"Georgetown County",63440,245448,63921,278516
SC,"Marion County",29043,77134,28784,90125
SC,"Calhoun County",14125,171620,14165,195784
SC,"Saluda County",18830,123364,18821,136410
SC,"Abbeville County",24212,121760,24299,138359
SC,"Dillon County",28284,91889,28087,103277
SC,"Clarendon County",31093,120884,31024,136148
SC,"Orangeburg County",83958,96559,82962,104668
SC,"Union County",27148,60556,27016,66016
SC,"York County",283899,245142,288595,302532
SC,"Dorchester County",161975,239576,163327,277321
SC,"Cherokee County",56179,94544,56052,106053
SC,"Allendale County",7990,37508,7858,39838
SC,"Lee County",16458,79643,16280,91343
SC,"Edgefield County",25675,165816,26153,183462
SC,"Sumter County",105417,132802,104758,148318
SC,"Marlboro County",26537,58030,26382,59545
SC,"Chesterfield County",43258,115702,43268,130371
SC,"Anderson County",204032,183491,206908,213935
SC,"Berkeley County",231568,238012,236701,279490
SC,"Greenville County",526980,228628,533834,258634
SC,"Florence County",136805,137765,136504,153013
SD,"Deuel County",4299,139495,4272,163558
SD,"Hamlin County",6167,155299,6255,167374
SD,"Edmunds County",3977,147065,4033,174608
SD,"Lake County",11010,195463,10851,218543
SD,"Codington County",28309,204843,28427,232735
SD,"Davison County",19936,170066,19878,191342
SD,"Spink County",6338,0,6269,116258
SD,"Roberts County",10257,155177,10163,183175
SD,"Hutchinson County",7411,99546,7411,107896
SD,"Hughes County",17704,217105,17694,239009
SD,"Minnehaha County",197511,226472,199685,260403
SD,"Brown County",38210,176002,38101,192989
SD,"Kingsbury County",5211,118575,5192,131607
SD,"Lincoln County",65613,272310,67870,305177
SD,"Fall River County",6964,151471,7202,175346
SD,"Bon Homme County",6979,0,7014,0
SD,"Butte County",10249,169542,10456,193052
SD,"Moody County",6324,175588,6315,202221
SD,"Brookings County",34339,204850,34639,229042
SD,"Clay County",14998,183799,15150,207037
SD,"Meade County",29853,236774,30173,266827
SD,"Union County",16832,254579,16872,285862
SD,"Custer County",8328,249249,8609,287604
SD,"Hanson County",3461,0,3505,0
SD,"Stanley County",2976,235666,3032,256402
SD,"McCook County",5661,163909,5695,193875
SD,"Day County",5425,0,5414,137216
SD,"Pennington County",109475,232692,111806,283111
SD,"Lawrence County",25812,257591,26165,288474
SD,"Turner County",8673,167685,8708,191025
SD,"Yankton County",23238,182285,23297,203952
TN,"Davidson County",715486,305779,703953,354261
TN,"Grundy County",13531,105308,13622,116158
TN,"Loudon County",55097,256450,56690,294761
TN,"Morgan County",21020,114502,21254,131277
TN,"Lawrence County",44189,123699,44828,144981
TN,"Anderson County",77209,169439,77576,203163
TN,"Putnam County",79982,186730,81188,221729
TN,"Overton County",22588,139025,22839,157307
TN,"Scott County",21842,97980,21917,108257
TN,"Macon County",25243,120387,25699,133776
TN,"Greene County",70220,107651,70621,135346
TN,"Grainger County",23525,147151,23763,162798
TN,"Houston County",8285,122968,8317,134612
TN,"Dyer County",36646,106109,36615,115313
TN,"Cannon County",14547,166500,14553,186426
TN,"Fayette County",42139,247699,42832,275313
TN,"Washington County",133080,181968,134236,208629
TN,"Lincoln County",35309,141089,35433,157720
TN,"Van Buren County",6171,128456,6324,143586
TN,"Blount County",135566,222587,137605,266501
TN,"Robertson County",72860,248758,74098,276352
TN,"Sumner County",197272,282911,200557,339987
TN,"Montgomery County",221160,203539,227900,239651
TN,"Sullivan County",158092,141358,159265,166312
TN,"Stewart County",13683,150542,13855,167816
TN,"Wilson County",148564,327335,151917,371898
TN,"Hamblen County",64435,150831,64468,179315
TN,"Clay County",7554,105547,7555,118256
TN,"Hamilton County",366991,209549,369135,248050
TN,"Shelby County",928644,160094,924454,189356
TN,"Tipton County",60961,163754,61004,185310
TN,"Hickman County",24942,144492,25307,159651
TN,"Henry County",32115,124631,32239,138293
TN,"Cheatham County",41087,237832,41523,279752
TN,"Claiborne County",32038,116101,32267,132962
TN,"Benton County",15812,108295,15872,120911
TN,"Carter County",56315,127494,56134,145039
TN,"Rutherford County",343128,273453,352182,0
TN,"Hawkins County",56669,141716,57288,151974
TN,"Warren County",41023,136116,41523,148423
TN,"Cumberland County",61272,174512,62451,215778
TN,"Bradley County",108741,190490,110162,216616
TN,"Madison County",98777,131527,98775,159652
TN,"Hancock County",6622,88399,6787,99003
TN,"Perry County",8360,98230,8472,112153
TN,"Bledsoe County",14930,110038,15234,130624
TN,"Maury County",101700,259046,104760,306080
TN,"Williamson County",249424,506233,255735,632681
TN,"White County",27424,141492,27650,160034
TN,"Roane County",53513,164814,53992,194876
TN,"Trousdale County",11661,152015,12035,176397
TN,"Hardin County",26800,127014,26892,138566
TN,"Rhea County",32903,152009,33136,173705
TN,"Obion County",30716,98458,30466,108590
TN,"Smith County",19939,154839,20172,173863
TN,"McNairy County",25839,99914,25860,106054
TN,"Union County",19820,150074,20040,175137
TN,"Coffee County",58102,172123,59032,196297
TN,"Lake County",6980,58400,7128,62512
TN,"Monroe County",46384,147990,46698,166592
TN,"McMinn County",53315,142140,54059,158087
TN,"Polk County",17569,131872,17776,151663
TN,"Knox County",480126,222625,486677,270349
TN,"Weakley County",32864,102114,33036,113180
TN,"Jefferson County",54870,171994,55624,189511
TN,"Haywood County",17795,96301,17694,103967
TN,"Dekalb County",20171,157001,20478,176026
TN,"Humphreys County",18974,138770,19211,156041
TN,"Hardeman County",25410,92068,25426,100687
TN,"Marshall County",34441,170059,34984,216572
TN,"Bedford County",50302,192531,51119,217764
TN,"Unicoi County",17867,128009,17698,143391
TN,"Henderson County",27818,122880,27953,135149
TN,"Johnson County",17966,120174,18170,133759
TN,"Sequatchie County",15863,141858,16396,164131
TN,"Gibson County",50375,93993,50541,103191
TN,"Dickson County",54432,205698,55292,229611
TN,"Lauderdale County",25100,79531,25108,89653
TN,"Cocke County",36022,121744,36418,130820
TN,"Campbell County",39277,0,39578,142564
TN,"Fentress County",18522,106785,18850,123542
TN,"Crockett County",13884,95694,13979,106840
TN,"Moore County",6457,198203,6644,219605
TN,"Franklin County",42781,167931,43215,187855
TN,"Wayne County",16202,106335,16409,117338
TN,"Marion County",28834,139908,28877,156902
TN,"Pickett County",4995,137638,5079,152463
TN,"Carroll County",28415,97289,28432,106822
TN,"Giles County",30295,132514,30542,148346
TN,"Lewis County",12602,122160,12857,133341
TN,"Chester County",17347,129847,17504,143827
TN,"Sevier County",98497,264798,99517,340250
TN,"Jackson County",11617,120131,11750,138011
TN,"Meigs County",12785,183699,13049,209274
TN,"Decatur County",11402,103645,11391,114150
TX,"Frio County",18366,93559,18436,98932
TX,"Lamb County",12984,58236,12898,65226
TX,"Carson County",5808,104391,5746,119070
TX,"Martin County",5250,212034,5211,241835
TX,"Kimble County",4289,165443,4365,171619
TX,"Webb County",267234,160632,267945,165486
TX,"Jim Wells County",38813,101260,38847,109480
TX,"Hopkins County",36795,0,37211,0
TX,"Burleson County",17644,162830,18051,184830
TX,"Comanche County",13600,130900,13775,147878
TX,"Refugio County",6747,106269,6756,112536
TX,"Zapata County",13884,95336,13908,104933
TX,"Midland County",170221,265934,167969,267316
TX,"Zavala County",9652,73066,9534,76795
TX,"Haskell County",5424,63352,5411,70431
TX,"Ector County",165467,0,161091,181760
TX,"Mills County",4439,232398,4480,287281
TX,"Gaines County",21701,162990,21895,180737
TX,"Crane County",4668,140733,4680,153387
TX,"Bastrop County",97983,311508,102058,365594
TX,"Medina County",50920,231334,51981,262904
TX,"Austin County",30109,258462,30380,289906
TX,"Chambers County",47051,262199,48865,290014
TX,"Travis County",1296100,391120,1305154,549526
TX,"Navarro County",52784,121471,53591,135269
TX,"Montgomery County",624938,261278,648886,302706
TX,"Falls County",16961,88921,17313,96980
TX,"Live Oak County",11343,145354,11377,156893
TX,"Gregg County",124175,156154,124201,168747
TX,"Palo Pinto County",28427,140485,28686,162399
TX,"Brooks County",7030,72879,6994,73724
TX,"Jackson County",15000,144790,15121,163303
TX,"Val Verde County",47582,132062,47564,145246
TX,"Victoria County",91236,0,90964,0
TX,"Scurry County",16931,101968,16824,114722
TX,"Cass County",28399,106148,28560,117161
TX,"Angelina County",86345,128201,86506,142298
TX,"Goliad County",7005,206883,7163,239095
TX,"Hidalgo County",872204,126709,880356,142293
TX,"Collin County",1073149,348087,1109462,430819
TX,"Moore County",21273,132051,21118,145730
TX,"Bailey County",6859,81095,6835,91663
TX,"Bosque County",18239,130786,18503,146935
TX,"Floyd County",5378,57424,5350,58368
TX,"Bowie County",92792,128746,92581,140994
TX,"Polk County",50505,129894,51899,143692
TX,"Camp County",12450,119178,12616,132236
TX,"Guadalupe County",173541,245807,177036,286224
TX,"Harris County",4732491,208988,4728030,239489
TX,"Hunt County",100231,196680,103394,231306
TX,"Lamar County",50077,114377,50098,134205
TX,"Bell County",371981,171184,379617,205786
TX,"Fisher County",3677,77613,3706,91968
TX,"Ellis County",194272,253755,202678,295973
TX,"Reeves County",14730,135280,14487,154038
TX,"Taylor County",143383,147920,143326,166861
TX,"Atascosa County",49089,177192,49939,200348
TX,"Young County",17839,103839,17977,115727
TX,"Fort Bend County",828632,272932,858527,319576
TX,"Cherokee County",50477,131600,51097,151468
TX,"Eastland County",17754,87107,17864,97998
TX,"Hamilton County",8230,133277,8229,154989
TX,"Johnson County",180733,234670,187280,264538
TX,"Madison County",13445,180252,13718,198047
TX,"Winkler County",7749,97417,7415,107916
TX,"Hood County",61953,259368,64222,304909
TX,"Lynn County",5606,0,5688,0
TX,"Hill County",35965,119384,36471,133773
TX,"Howard County",34797,134038,34128,154194
TX,"Rains County",12199,165673,12509,185090
TX,"Brazoria County",373368,236414,379689,264668
TX,"Donley County",3269,77513,3268,83898
TX,"Wharton County",41550,150480,41721,169051
TX,"Grimes County",29414,199921,30287,226504
TX,"Sabine County",9881,118771,10039,135873
TX,"Terry County",11792,85065,11754,82701
TX,"Uvalde County",24540,144154,24729,156762
TX,"Van Zandt County",59690,170794,61275,191508
TX,"Clay County",10245,115223,10263,128827
TX,"Leon County",15727,190619,15959,217364
TX,"San Jacinto County",27483,150514,27878,171542
TX,"Kinney County",3127,81627,3130,89312
TX,"Ward County",11656,127216,11194,139757
TX,"Childress County",6648,61537,6736,68850
TX,"Wichita County",129546,101303,130069,124656
TX,"Franklin County",10366,180360,10464,208100
TX,"McLennan County",261023,178385,263115,212123
TX,"Rusk County",52225,140787,52743,151644
TX,"Galveston County",351458,239646,355062,278687
TX,"Marion County",9752,114183,9645,118167
TX,"Bee County",30990,129062,30924,140721
TX,"Swisher County",6957,75042,7008,83473
TX,"Pecos County",15165,123556,15118,142742
TX,"Runnels County",9921,73821,9943,79877
TX,"Blanco County",11454,374060,11886,429865
TX,"Orange County",84702,146142,84742,160349
TX,"Jefferson County",255979,126739,253704,136051
TX,"Robertson County",16740,154227,16958,169658
TX,"Maverick County",57844,144313,58056,160526
TX,"Hardin County",56277,181349,56973,196258
TX,"Brazos County",234480,226260,237032,242870
TX,"Jasper County",32900,123440,32975,139121
TX,"Yoakum County",7669,0,7607,0
TX,"Lavaca County",20338,202254,20544,227219
TX,"Llano County",21249,299077,21978,338050
TX,"Somervell County",9214,254632,9469,292121
TX,"Parmer County",9851,111646,9813,122093
TX,"Bexar County",2014052,216206,2028236,253253
TX,"Deaf Smith County",18503,98022,18329,113755
TX,"Lee County",17499,222508,17706,256810
TX,"Parker County",149432,306490,156764,355039
TX,"Fannin County",35732,147348,36569,165875
TX,"Ochiltree County",9960,0,9782,120378
TX,"Hale County",32439,81443,32220,87727
TX,"Red River County",11550,76559,11555,83911
TX,"Delta County",5233,98843,5392,111825
TX,"Lampasas County",21707,186939,22252,212318
TX,"Shelby County",23926,118669,23939,129539
TX,"Wood County",45010,158856,45875,181889
TX,"Smith County",234063,185782,237186,208603
TX,"Montague County",19969,125763,20409,138221
TX,"Shackelford County",3122,125043,3212,146760
TX,"Morris County",11963,92582,12030,100265
TX,"Nolan County",14721,82502,14597,87355
TX,"Gonzales County",19653,149620,19641,169150
TX,"Freestone County",19445,118820,19774,139694
TX,"Kleberg County",30958,109139,30635,115550
TX,"Castro County",7337,111635,7374,126567
TX,"El Paso County",866093,141714,867947,167164
TX,"Lubbock County",311419,156577,314451,176745
TX,"Upshur County",40975,160278,41774,176657
TX,"Dimmit County",8563,110525,8473,111569
TX,"Williamson County",615266,308051,643026,448899
TX,"Kerr County",52676,295772,53161,329558
TX,"Willacy County",20129,73099,20316,81488
TX,"Anderson County",57881,112323,58402,125512
TX,"Henderson County",82348,167444,83667,220922
TX,"Wise County",68866,252322,71714,291112
TX,"Reagan County",3376,130883,3253,150622
TX,"Gillespie County",26732,359444,27297,424659
TX,"Tyler County",19797,113447,20077,130496
TX,"Waller County",57349,254007,59781,286171
TX,"Newton County",12163,103460,12241,108407
TX,"Rockwall County",109090,300869,116381,361589
TX,"Milam County",24724,145661,25106,168367
TX,"De Witt County",19809,146642,19918,167326
TX,"Denton County",913900,320763,941647,382914
TX,"Starr County",65835,71951,66049,81294
TX,"Wilson County",49994,306332,51257,346489
TX,"Stephens County",9079,92019,9173,101354
TX,"Titus County",31264,136237,31183,153267
TX,"Matagorda County",36269,158734,36344,176432
TX,"Hall County",2801,0,2845,53489
TX,"Burnet County",49427,278551,50954,321828
TX,"Crosby County",5098,57009,5106,60209
TX,"Jones County",19676,83173,19873,92961
TX,"Fayette County",24452,289572,24687,329798
TX,"McCulloch County",7567,83403,7533,97497
TX,"Nueces County",353090,174285,353079,195012
TX,"Coryell County",83096,176969,84232,173609
TX,"Hutchinson County",20539,73356,20495,78703
TX,"Potter County",118173,0,116547,113829
TX,"Real County",2743,191896,2826,217571
TX,"Tarrant County",2114709,234787,2126477,281847
TX,"Dallam County",7116,77887,7172,88530
TX,"Bandera County",20987,237874,21565,271895
TX,"Hays County",243809,292822,255397,397589
TX,"Wheeler County",4980,78230,4927,93291
TX,"Mitchell County",8985,70049,9070,78103
TX,"Trinity County",13623,118961,13827,134741
TX,"Cameron County",421191,115716,423029,138304
TX,"Karnes County",14721,141548,14754,154868
TX,"Nacogdoches County",64624,153562,64668,168566
TX,"Washington County",35837,245441,35891,271632
TX,"Kaufman County",146986,234026,157768,284875
TX,"Cooke County",41697,191467,42244,221492
TX,"Panola County",22513,144605,22675,152750
TX,"San Patricio County",68772,166096,69699,166765
TX,"Tom Green County",120105,163108,119411,176664
TX,"Dallas County",2610957,230111,2586050,266674
TX,"Houston County",22068,112624,22241,126849
TX,"San Saba County",5730,118637,5827,143982
TX,"Brewster County",9566,200470,9450,227817
TX,"Calhoun County",20047,149741,19727,168310
TX,"San Augustine County",7919,122583,7922,138999
TX,"Colorado County",20566,172558,20630,195344
TX,"Harrison County",68778,150044,69150,160322
TX,"Erath County",42715,178756,43378,201959
TX,"Limestone County",22103,105216,22119,118419
TX,"Dawson County",12439,79789,12413,89095
TX,"Armstrong County",1847,127647,1839,144586
TX,"Aransas County",23916,224816,24510,254613
TX,"Kendall County",44527,461103,46788,526281
TX,"Randall County",141231,182839,143854,207402
TX,"Archer County",8557,141181,8681,158710
TX,"Brown County",38002,119344,38192,133660
TX,"Jack County",8492,127253,8712,140111
TX,"Andrews County",18612,178496,18440,198724
TX,"Hockley County",21490,119799,21363,129807
TX,"Walker County",76543,200961,77977,224679
TX,"Grayson County",136014,185791,139336,217773
TX,"Wilbarger County",12846,72824,12731,78516
TX,"Comal County",163573,338430,174986,401870
TX,"Callahan County",13750,126219,14115,142048
TX,"Caldwell County",45967,189431,46791,214634
TX,"Liberty County",92351,152445,97621,174147
TX,"Gray County",21179,66300,21030,72136
TX,"Coleman County",7671,73168,7735,81371
UT,"San Juan County",14525,202920,14489,246092
UT,"Wasatch County",35032,530721,36173,657671
UT,"Rich County",2504,334518,2597,432596
UT,"Grand County",9681,397104,9663,486062
UT,"Sevier County",21546,208680,21906,253044
UT,"Cache County",133527,303576,137417,376661
UT,"Uintah County",35618,231039,36204,267203
UT,"Daggett County",952,212879,976,265747
UT,"Morgan County",12392,446783,12657,552278
UT,"Salt Lake County",1186236,410390,1186421,518214
UT,"Tooele County",73281,311788,76640,394387
UT,"Summit County",42452,818202,43093,1003418
UT,"Utah County",663143,386666,684986,502318
UT,"Juab County",11824,271088,12155,340055
UT,"Weber County",262828,306604,267066,403372
UT,"Millard County",13015,175876,13164,217313
UT,"Duchesne County",19581,221365,19790,262074
UT,"Box Elder County",57908,0,59688,348035
UT,"Kane County",7673,256308,7992,321688
UT,"Sanpete County",28508,218728,29106,281691
UT,"Davis County",363492,377152,367285,486051
UT,"Washington County",181924,353334,191226,457226
UT,"Iron County",57640,248039,60519,322264
VA,"Augusta County",77512,235686,77563,262450
VA,"Salem City",25374,182458,25373,202623
VA,"Franklin City",8171,131791,8217,144756
VA,"Goochland County",24828,360869,25488,396825
VA,"Arlington County",238766,772582,232965,809892
VA,"Rockbridge County",22610,212987,22641,234667
VA,"Fairfax City",24129,572129,24276,621487
